id,observed_on,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1016741,29/09/14,,58486,robert4m,2014-09-28 20:23:25 UTC,2014-10-13 22:37:10 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1016741,,Two unbanded birds. First noted in neighbouring makererua reserve being chased by tuis. Then flew into my front yard and started foraging on my Australian paperbark before heading southeast. ,0,0,FALSE,,"Makererua Street, Ngaio, Wellington, NZ",-41.16953448,174.8049262,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1016749,29/09/14,,59040,zealandia1,2014-09-28 22:48:35 UTC,2014-10-13 22:37:11 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1016749,,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.34357729,174.7574223,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1016767,29/09/14,,59040,zealandia1,2014-09-29 02:13:54 UTC,2014-10-18 02:26:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1016767,http://static.inaturalist.org/photos/1278715/medium.?1413448468,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.2983983,174.7017903,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1016900,1/10/14,,58758,zealandia,2014-09-30 21:44:19 UTC,2014-10-18 02:26:55 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1016900,http://static.inaturalist.org/photos/1278377/medium.?1413447763,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33828097,174.8099925,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1016913,1/10/14,,59033,zealandia3,2014-09-30 22:26:08 UTC,2014-10-18 02:26:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1016913,http://static.inaturalist.org/photos/1279109/medium.?1413449333,I(I did a report and a mosaic of a KAKA) just saying :),1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.29333562,174.7577011,5,,,,Wellington City,KAKA,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1017205,3/10/14,,13200,d_kluza,2014-10-03 05:29:27 UTC,2015-06-19 09:45:12 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1017205,http://static.inaturalist.org/photos/1278811/medium.?1413448682,Quite surprised to see this in Wellington's CBD.,2,0,FALSE,,"Victoria Street, Te Aro, Wellington, NZ",-41.36706523,174.7746708,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1017691,8/10/14,,58289,tim_hopley,2014-10-08 04:36:23 UTC,2014-10-18 02:27:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1017691,http://static.inaturalist.org/photos/1279390/medium.?1413449887,Kaka on the feeding station at the reserve.,3,0,FALSE,,"Boundary Stream Reserve, Hawke's Bay, NI",-39.0905564,176.7198853,,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1024065,18/10/14,,16490,tony_wills,2014-10-18 12:03:37 UTC,2014-10-23 10:24:08 UTC,research,CC-BY,http://www.inaturalist.org/observations/1024065,http://static.inaturalist.org/photos/1283869/medium.png?1413633829,"Kaka with leg bands (rings) hanging upside down, feeding.  I initially thought it was feeding from the flowers, but now think it was probably feeding on  tree fuchsia fruit.  But it seemed to be using it's tongue rather than beak to do it.  Can't really make out the bands on both legs, but the right leg seems to be pale-green/green.  All photos are frame grabs from a shaky video.",1,0,FALSE,,"Burrows track, Karori, Wellington",-41.33683432,174.6524037,30,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1033115,14/10/14,,60887,charliehopkins,2014-10-13 20:00:03 UTC,2014-10-24 03:53:11 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1033115,,,0,0,FALSE,,Espin Crescent Karori,-41.31579421,174.8326013,187,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1033879,15/10/14,,59236,robnz,2014-10-15 02:21:50 UTC,2014-10-24 04:17:49 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1033879,,,0,0,FALSE,,"Johnston Hill Reserve, Karori, Wellington, NZ",-41.26847515,174.8476494,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1033888,15/10/14,,56952,melissa_hutchison,2014-10-15 08:26:12 UTC,2015-04-01 02:21:24 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1033888,,Saw (and heard) a kaka flying over the botanic gardens,0,0,FALSE,,"Botanic Gardens, Kelburn, Wellington",-41.29623204,174.7706947,200,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1033975,16/10/14,,59033,zealandia3,2014-10-15 22:57:09 UTC,2014-10-30 23:12:25 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1033975,http://static.inaturalist.org/photos/1296509/medium.?1414129495,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.37474129,174.7415278,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1033990,16/10/14,,58909,zealandia2,2014-10-15 23:00:30 UTC,2014-10-29 02:52:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1033990,http://static.inaturalist.org/photos/1296497/medium.?1414129449,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.2344696,174.686578,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1033991,16/10/14,,58909,zealandia2,2014-10-15 23:00:30 UTC,2014-10-29 02:52:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1033991,http://static.inaturalist.org/photos/1296498/medium.?1414129452,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31389918,174.8322282,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034248,20/10/14,,59033,zealandia3,2014-10-19 20:44:35 UTC,2014-10-30 23:02:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1034248,http://static.inaturalist.org/photos/1296920/medium.?1414131383,Darren,0,0,TRUE,,,-41.21154598,174.7846711,65,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034330,20/10/14,,58909,zealandia2,2014-10-20 07:23:09 UTC,2014-10-29 02:40:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034330,http://static.inaturalist.org/photos/1297004/medium.?1414131738,"Hooked beak to eat Grubbs, looking for them in holes in trees. Beak is useful for cracking open bark and nuts. ",1,0,FALSE,,,-41.27912249,174.68868,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034347,21/10/14,,58909,zealandia2,2014-10-20 20:10:15 UTC,2014-10-29 19:45:52 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1034347,http://static.inaturalist.org/photos/1297043/medium.?1414131923,,0,0,TRUE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.34709897,174.7184882,1414,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034356,21/10/14,,58909,zealandia2,2014-10-20 22:18:34 UTC,2014-10-30 22:37:17 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034356,http://static.inaturalist.org/photos/1297050/medium.?1414131951,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.3021334,174.6606983,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034364,21/10/14,,59040,zealandia1,2014-10-20 22:44:12 UTC,2014-10-24 04:18:39 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1034364,http://static.inaturalist.org/photos/1297063/medium.?1414132006,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.29645562,174.7000139,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034370,21/10/14,,59033,zealandia3,2014-10-20 22:50:23 UTC,2014-10-30 22:49:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034370,http://static.inaturalist.org/photos/1297061/medium.?1414131997,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23333361,174.7962205,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034379,21/10/14,,58758,zealandia,2014-10-20 23:07:27 UTC,2014-10-30 21:44:27 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1034379,http://static.inaturalist.org/photos/1297075/medium.?1414132062,,0,0,FALSE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.31667314,174.7862955,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034381,21/10/14,,58758,zealandia,2014-10-20 23:07:27 UTC,2014-10-30 21:42:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034381,http://static.inaturalist.org/photos/1297073/medium.?1414132054,,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33175733,174.8548102,10,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034458,22/10/14,,13200,d_kluza,2014-10-22 02:22:23 UTC,2014-10-29 02:41:20 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1034458,http://static.inaturalist.org/photos/1297167/medium.?1414132514,Being mobbed by a couple of Blackbirds.,1,0,FALSE,,"Tinakori Road Exit, Kelburn, Wellington, NZ",-41.22058338,174.8639023,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Animalia,413489
1034521,23/10/14,,59040,zealandia1,2014-10-22 22:55:07 UTC,2014-10-26 21:00:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034521,http://static.inaturalist.org/photos/1297252/medium.?1414132887,Eva,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.3573103,174.7245602,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034528,23/10/14,,58758,zealandia,2014-10-22 23:04:02 UTC,2014-10-30 21:41:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034528,http://static.inaturalist.org/photos/1297258/medium.?1414132912,,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31581824,174.7239862,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034542,23/10/14,TRUE,59033,zealandia3,2014-10-22 23:19:15 UTC,2015-01-23 22:21:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034542,http://static.inaturalist.org/photos/1297265/medium.?1414132946,,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23369584,174.8152989,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1034556,23/10/14,,58909,zealandia2,2014-10-22 23:21:55 UTC,2015-01-05 11:42:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1034556,http://static.inaturalist.org/photos/1297277/medium.?1414133000,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.24362042,174.6756113,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1034557,23/10/14,,58909,zealandia2,2014-10-22 23:21:55 UTC,2015-01-05 11:39:48 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1034557,http://static.inaturalist.org/photos/1297275/medium.?1414132991,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23163437,174.7901423,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1046566,27/10/14,,41307,parobbert,2014-10-30 18:54:11 UTC,2014-10-31 01:11:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1046566,http://static.inaturalist.org/photos/1313422/medium.JPG?1414695278,,2,0,FALSE,,Nelson Lakes National Park,-41.80939156,172.5135714,24,,,,,South Island Kaka,Nestor meridionalis meridionalis,South Island Kaka,Aves,413490
1050252,31/10/14,,16490,tony_wills,2014-11-02 00:26:35 UTC,2014-11-18 09:32:39 UTC,casual,CC-BY,http://www.inaturalist.org/observations/1050252,http://static.inaturalist.org/photos/1317785/medium.JPG?1414888013,"To me this is unmistakeable bark stripping by Kaka, but I have never recorded seeing or hearing Kaka on the Mirimar peninsula.  Not fresh, perhaps a year or two old?",0,0,FALSE,,"Mahanga Bay, Wellington, New Zealand",-41.33033731,174.9846638,30,,,,,Kaka bark stripping,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1050262,28/07/13,,16490,tony_wills,2014-11-02 00:39:29 UTC,2014-11-18 09:32:40 UTC,casual,CC-BY,http://www.inaturalist.org/observations/1050262,http://static.inaturalist.org/photos/1317800/medium.JPG?1414888780,This is less clear cut than the other observation I just posted.  This is not the typical chiseled ring barking type bark stripping that I normally see from Kaka on native trees.  But I have seen similar damage done by kaka where they peel back areas of bark.  Then again it might be storm damage from branches hitting against each other.,0,0,FALSE,,"Headland reserve, Wellington",-41.27476292,174.8563539,50,,,,Wellington City,Kaka bark stripping,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1050279,15/08/06,,16490,tony_wills,2014-11-02 00:52:00 UTC,2014-11-18 09:32:40 UTC,casual,CC-BY,http://www.inaturalist.org/observations/1050279,http://static.inaturalist.org/photos/1317817/medium.JPG?1414889539,Two examples of what I believe to be from different modes of Kaka bark stripping.  The photos were taken 45minutes apart so technically two separate observations.,0,0,FALSE,,"Campbell Street to Wright's Hill track, Karori, Wellington",-41.22734784,174.6989107,95,,,,Wellington City,Kaka bark stripping,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1050390,11/08/06,,16490,tony_wills,2014-11-02 02:12:38 UTC,2014-11-18 09:32:41 UTC,casual,CC-BY,http://www.inaturalist.org/observations/1050390,http://static.inaturalist.org/photos/1317959/medium.JPG?1414894383,"Freshly stripped bark strip on Mahoe, by Kaka looking for sap.",0,0,FALSE,,"Campbell Street to Wright's Hill track, Karori, Wellington",-41.28063714,174.7196454,85,,,,Wellington City,Kaka bark stripping,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1055260,31/10/14,FALSE,40857,stevegregory7127,2014-11-05 00:10:16 UTC,2014-11-07 09:02:45 UTC,research,,http://www.inaturalist.org/observations/1055260,http://static.inaturalist.org/photos/1323508/medium.JPG?1415146244,The Kiko Loop track had an abundant number of bird life and I was totally not expecting to see a Kaka. Stunning place which I'm sure not many people know about. I would highly recommend getting their for a walk.,2,0,FALSE,,"Kiko Loop Track, Kiko Road, Kaimanawa Forest",-39.0207857,176.0022447,,,,,,Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Kiko Loop track is a 1.5 hour walk,,,,,,,,,,,,,,,,,
1055799,5/11/14,,62323,room52,2014-11-05 05:34:44 UTC,2014-11-05 20:45:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1055799,http://static.inaturalist.org/photos/1324130/medium.jpg?1415166478,Perched on a tree. ,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33236218,174.6448443,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1055802,5/11/14,,62323,room52,2014-11-05 05:34:45 UTC,2014-11-05 20:40:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1055802,http://static.inaturalist.org/photos/1324134/medium.jpg?1415166502,In a tree,2,0,FALSE,51,,-41.32963582,174.713932,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1055803,5/11/14,TRUE,62323,room52,2014-11-05 05:34:21 UTC,2014-11-05 18:33:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1055803,http://static.inaturalist.org/photos/1324135/medium.jpg?1415166507,Thinking about sitting on Daniels arm!,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32073764,174.702846,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1055809,5/11/14,,62323,room52,2014-11-05 05:37:51 UTC,2014-11-05 18:31:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1055809,http://static.inaturalist.org/photos/1324127/medium.jpg?1415166444,Having a drink,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.297849,174.6853674,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1055854,5/11/14,TRUE,62324,room51,2014-11-05 06:21:27 UTC,2014-11-05 18:28:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1055854,http://static.inaturalist.org/photos/1324186/medium.jpg?1415168541,,3,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.22622744,174.8039247,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1055855,5/11/14,TRUE,62324,room51,2014-11-05 06:21:29 UTC,2014-11-05 18:28:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1055855,http://static.inaturalist.org/photos/1324188/medium.jpg?1415168550,,4,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.25627206,174.644953,,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1056848,5/11/14,TRUE,62404,flipflops101,2014-11-05 23:51:52 UTC,2015-04-14 23:31:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1056848,http://static.inaturalist.org/photos/1325347/medium.jpg?1415231703,,3,1,FALSE,51,,-41.28216746,174.7462036,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,,18943
1056858,6/11/14,TRUE,62403,takahe,2014-11-05 23:52:02 UTC,2014-11-06 01:52:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1056858,http://static.inaturalist.org/photos/1325333/medium.jpg?1415231553,,3,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.2404834,174.7623751,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1056860,6/11/14,,62403,takahe,2014-11-05 23:52:07 UTC,2014-11-06 01:51:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1056860,http://static.inaturalist.org/photos/1325335/medium.jpg?1415231561,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.36631264,174.7732584,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1058313,7/11/14,TRUE,62540,waipawa2,2014-11-06 22:37:54 UTC,2015-04-14 23:31:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1058313,http://static.inaturalist.org/photos/1327331/medium.jpg?1415317079,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.22479202,174.8064638,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1064010,7/11/14,,13200,d_kluza,2014-11-09 04:51:36 UTC,2014-11-09 18:00:06 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1064010,https://farm8.staticflickr.com/7562/15124498564_be76706611.jpg,,2,0,FALSE,,"Zealandia Sanctuary, Wellington",-41.286803,174.7793503,79,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1066357,10/11/14,,62985,milleravegroup3,2014-11-10 05:01:22 UTC,2014-11-11 01:56:21 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1066357,http://static.inaturalist.org/photos/1336650/medium.jpg?1415595893,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32110254,174.6757756,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1066358,10/11/14,,62985,milleravegroup3,2014-11-10 05:01:51 UTC,2014-11-11 01:47:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1066358,http://static.inaturalist.org/photos/1336651/medium.jpg?1415595861,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.3842309,174.7448934,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
